"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"Nbr_at_location"|"People_type"
"1"|"Teradata"|"Virtual-22003"|"Employee"|"n/a"|"Annandale"|"VA"|"22003"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76476"|"Employee"|"n/a"|"Tolar"|"TX"|"76476"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-78209"|"Employee"|"n/a"|"San Antonio"|"TX"|"78209"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94587"|"Employee"|"n/a"|"Union City"|"CA"|"94587"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"office-72756"|"Employee"|"n/a"|"Rogers"|"AR"|"72756"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30277"|"Employee"|"n/a"|"Sharpsburg"|"GA"|"30277"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-22611"|"Employee"|"n/a"|"Berryville"|"VA"|"22611"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95139"|"Employee"|"n/a"|"San Jose"|"CA"|"95139"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-94089"|"Employee"|"n/a"|"Sunnyvale"|"CA"|"94089"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-37174"|"Employee"|"n/a"|"Spring Hill"|"TN"|"37174"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92102"|"Employee"|"n/a"|"San Diego"|"CA"|"92102"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-55362"|"Employee"|"n/a"|"Monticello"|"MN"|"55362"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91754"|"Employee"|"n/a"|"Monterey Park"|"CA"|"91754"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-94111"|"Employee"|"n/a"|"San Francisco"|"CA"|"94111"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30306"|"Employee"|"n/a"|"Atlanta"|"GA"|"30306"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-23112"|"Employee"|"n/a"|"Midlothian"|"VA"|"23112"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92656"|"Employee"|"n/a"|"Aliso Viejo"|"CA"|"92656"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-7921"|"Employee"|"n/a"|"Bedminster"|"NJ"|"07921"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-30127"|"Employee"|"n/a"|"Powder Springs"|"GA"|"30127"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92040"|"Employee"|"n/a"|"Lakeside"|"CA"|"92040"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"Virtual-8822"|"Employee"|"n/a"|"Flemington"|"NJ"|"08822"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-22204"|"Employee"|"n/a"|"Arlington"|"VA"|"22204"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98117"|"Employee"|"n/a"|"Seattle"|"WA"|"98117"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-3901"|"Employee"|"n/a"|"Berwick"|"ME"|"03901"|"AMERICAS"|"USA"|"1"|"Virtual"
